year,period,industry_text,value_earnings,value_jo,value_hi,value_ts,value_qu,value_dl,turnover,growth
2003,5,Leisure and hospitality,12092,430,843,876,443,404,high_turnover,medium_growth
2003,5,Manufacturing,14557,208,329,393,172,187,medium_turnover,medium_growth
2003,5,Mining and logging,569,8,26,22,9,10,low_turnover,low_growth
2003,5,Other services,5401,123,191,199,102,75,low_turnover,low_growth
2003,5,Professional and business services,15977,640,795,772,322,402,high_turnover,high_growth
2003,5,Retail trade,14906.1,357,699,651,399,204,high_turnover,medium_growth
2003,5,Total private,108629,2995,4396,4384,2146,1957,high_turnover,high_growth
2003,5,"Trade, transportation, and utilities",25216,536,961,932,526,331,high_turnover,high_growth
2003,6,Construction,6723,116,462,439,158,263,medium_turnover,medium_growth
2003,6,Education and health services,16836,596,481,475,262,169,medium_turnover,high_growth
2003,6,Financial activities,8089,201,200,211,116,64,low_turnover,low_growth
2003,6,Government,21606,425,317,290,127,116,low_turnover,medium_growth
2003,6,Information,3182,59,87,99,48,47,low_turnover,low_growth
2003,6,Leisure and hospitality,12121,424,807,763,483,257,high_turnover,medium_growth
2003,6,Manufacturing,14493,206,335,397,154,214,medium_turnover,medium_growth
2003,6,Mining and logging,572,8,27,24,7,14,low_turnover,low_growth
2003,6,Other services,5397,136,196,186,86,93,low_turnover,low_growth
2003,6,Professional and business services,15992,660,788,779,360,370,high_turnover,high_growth
2003,6,Retail trade,14895.4,347,708,747,398,311,high_turnover,medium_growth
2003,6,Total private,108588,2973,4365,4417,2194,1950,high_turnover,high_growth
2003,6,"Trade, transportation, and utilities",25183,566,981,1045,521,458,high_turnover,high_growth
2003,7,Construction,6735,154,456,459,152,293,medium_turnover,medium_growth
2003,7,Education and health services,16842,548,467,454,242,172,high_turnover,high_growth
2003,7,Financial activities,8101,248,208,209,103,83,low_turnover,low_growth
2003,7,Government,21633,350,326,304,142,109,low_turnover,medium_growth
2003,7,Information,3175,68,87,93,45,41,low_turnover,low_growth
2003,7,Leisure and hospitality,12143,338,775,763,467,263,high_turnover,medium_growth
2003,7,Manufacturing,14402,213,339,434,169,232,medium_turnover,medium_growth
2003,7,Mining and logging,571,13,19,22,10,10,low_turnover,low_growth
2003,7,Other services,5400,104,211,209,106,90,low_turnover,low_growth
2003,7,Professional and business services,16030,538,797,760,327,384,high_turnover,high_growth
2003,7,Retail trade,14888,310,676,673,389,247,high_turnover,medium_growth
2003,7,Total private,108558,2724,4313,4395,2141,1969,high_turnover,high_growth
2003,7,"Trade, transportation, and utilities",25159,498,954,994,520,401,high_turnover,high_growth
2003,8,Construction,6760,116,505,503,144,348,medium_turnover,medium_growth
2003,8,Education and health services,16851,561,466,460,259,171,medium_turnover,high_growth
2003,8,Financial activities,8101,236,205,211,120,59,low_turnover,low_growth
2003,8,Government,21556,317,252,331,152,122,low_turnover,medium_growth
2003,8,Information,3164,58,80,94,48,42,low_turnover,low_growth
2003,8,Leisure and hospitality,12177,389,815,771,430,312,high_turnover,medium_growth
2003,8,Manufacturing,14376,225,358,386,162,188,medium_turnover,medium_growth
2003,8,Mining and logging,570,6,24,24,8,11,low_turnover,low_growth
2003,8,Other services,5398,117,170,163,97,58,low_turnover,low_growth
2003,8,Professional and business services,16024,609,802,778,305,416,high_turnover,high_growth
2003,8,Retail trade,14906,361,716,687,353,303,high_turnover,medium_growth
2003,8,Total private,108593,2887,4414,4347,2049,2032,high_turnover,high_growth
2003,8,"Trade, transportation, and utilities",25172,572,990,956,476,429,high_turnover,high_growth
2003,9,Construction,6783,82,455,432,150,269,medium_turnover,medium_growth
2003,9,Education and health services,16883,542,524,486,301,150,medium_turnover,high_growth
2003,9,Financial activities,8097,212,213,219,120,67,low_turnover,low_growth
2003,9,Government,21504,342,275,305,138,104,low_turnover,medium_growth
2003,9,Information,3163,97,84,89,44,43,low_turnover,low_growth
2003,9,Leisure and hospitality,12208,396,824,779,399,351,high_turnover,medium_growth
2003,9,Manufacturing,14347,192,354,387,167,183,medium_turnover,medium_growth
2003,9,Mining and logging,570,8,19,18,7,8,low_turnover,low_growth
2003,9,Other services,5403,105,204,206,125,67,low_turnover,low_growth
2003,9,Professional and business services,16079,583,810,747,351,353,high_turnover,high_growth
2003,9,Retail trade,14944.1,349,725,685,417,217,high_turnover,medium_growth
2003,9,Total private,108750,2740,4524,4334,2219,1823,high_turnover,high_growth
2003,9,"Trade, transportation, and utilities",25217,524,1036,970,556,332,high_turnover,high_growth
2003,10,Construction,6784,103,442,444,148,281,medium_turnover,medium_growth
2003,10,Education and health services,16942,613,510,465,274,160,medium_turnover,high_growth
2003,10,Financial activities,8089,217,190,211,123,55,low_turnover,low_growth
2003,10,Government,21558,368,346,284,136,95,low_turnover,medium_growth
2003,10,Information,3157,109,87,97,57,37,low_turnover,low_growth
2003,10,Leisure and hospitality,12259,458,843,813,485,288,high_turnover,medium_growth
2003,10,Manufacturing,14334,235,367,394,180,179,medium_turnover,medium_growth
2003,10,Mining and logging,573,8,23,20,8,8,low_turnover,low_growth
2003,10,Other services,5403,107,199,194,96,79,low_turnover,low_growth
2003,10,Professional and business services,16102,585,810,772,344,375,high_turnover,high_growth
2003,10,Retail trade,14971.8,333,769,746,425,278,high_turnover,medium_growth
2003,10,Total private,108896,2962,4556,4473,2285,1880,high_turnover,high_growth
2003,10,"Trade, transportation, and utilities",25253,528,1086,1062,571,418,high_turnover,high_growth
2003,11,Construction,6796,91,483,473,163,288,medium_turnover,medium_growth
2003,11,Education and health services,16978,578,482,437,264,143,medium_turnover,high_growth
2003,11,Financial activities,8084,231,197,186,100,60,low_turnover,low_growth
2003,11,Government,21535,299,287,305,137,105,low_turnover,medium_growth
2003,11,Information,3150,50,76,84,43,33,low_turnover,low_growth
2003,11,Leisure and hospitality,12284,438,836,815,489,297,high_turnover,medium_growth
2003,11,Manufacturing,14316,200,367,382,178,174,medium_turnover,low_growth
2003,11,Mining and logging,576,5,19,16,9,6,low_turnover,low_growth
2003,11,Other services,5405,140,235,232,138,91,low_turnover,low_growth
2003,11,Professional and business services,16139,627,813,731,333,359,high_turnover,high_growth
2003,11,Retail trade,14925.5,344,692,735,400,297,high_turnover,medium_growth
2003,11,Total private,108939,2918,4481,4369,2258,1849,high_turnover,high_growth
2003,11,"Trade, transportation, and utilities",25211,558,973,1013,541,399,high_turnover,high_growth
2003,12,Construction,6827,100,474,433,181,233,medium_turnover,medium_growth
2003,12,Education and health services,17016,558,472,416,273,102,medium_turnover,high_growth
2003,12,Financial activities,8077,198,210,188,109,56,low_turnover,low_growth
2003,12,Government,21546,308,325,314,147,106,low_turnover,medium_growth
2003,12,Information,3150,71,91,92,42,43,low_turnover,low_growth
2003,12,Leisure and hospitality,12320,446,872,831,468,337,high_turnover,medium_growth
2003,12,Manufacturing,14300,202,371,398,193,168,medium_turnover,low_growth
2003,12,Mining and logging,576,8,24,22,8,11,low_turnover,low_growth
2003,12,Other services,5402,144,215,230,117,100,low_turnover,low_growth
2003,12,Professional and business services,16167,634,836,778,334,408,high_turnover,high_growth
2003,12,Retail trade,14922.9,405,774,758,416,302,high_turnover,high_growth
2003,12,Total private,109042,2973,4659,4464,2289,1906,high_turnover,high_growth
2003,12,"Trade, transportation, and utilities",25207,611,1095,1076,563,449,high_turnover,high_growth
2004,1,Construction,6848,159,467,449,157,259,medium_turnover,medium_growth
2004,1,Education and health services,17048,614,494,467,292,130,medium_turnover,high_growth
2004,1,Financial activities,8078,276,201,218,117,69,low_turnover,low_growth
2004,1,Government,21538,319,297,298,133,108,low_turnover,medium_growth
2004,1,Information,3144,106,72,73,32,32,low_turnover,low_growth
2004,1,Leisure and hospitality,12346,454,842,822,435,338,high_turnover,medium_growth
2004,1,Manufacturing,14290,264,379,381,183,169,low_turnover,low_growth
2004,1,Mining and logging,577,9,20,19,6,11,low_turnover,low_growth
2004,1,Other services,5405,159,187,191,129,44,low_turnover,low_growth
2004,1,Professional and business services,16196,556,822,817,315,464,high_turnover,high_growth
2004,1,Retail trade,14973.8,346,787,747,434,275,high_turnover,medium_growth
2004,1,Total private,109231,3143,4603,4493,2226,1936,high_turnover,high_growth
2004,1,"Trade, transportation, and utilities",25299,547,1118,1058,559,421,high_turnover,high_growth
2004,2,Construction,6838,111,448,468,165,289,medium_turnover,medium_growth
2004,2,Education and health services,17066,609,498,477,270,165,medium_turnover,high_growth
2004,2,Financial activities,8078,264,201,183,106,48,low_turnover,low_growth
2004,2,Government,21550,339,319,311,149,103,low_turnover,medium_growth
2004,2,Information,3142,82,93,88,50,35,low_turnover,low_growth
2004,2,Leisure and hospitality,12372,467,854,818,485,315,high_turnover,medium_growth
2004,2,Manufacturing,14279,221,373,392,182,182,medium_turnover,low_growth
2004,2,Mining and logging,576,6,22,23,10,11,low_turnover,low_growth
2004,2,Other services,5406,173,195,192,125,60,low_turnover,low_growth
2004,2,Professional and business services,16209,620,709,703,337,323,high_turnover,high_growth
2004,2,Retail trade,14975.3,415,763,757,419,311,high_turnover,high_growth
2004,2,Total private,109275,3139,4469,4394,2288,1869,high_turnover,high_growth
2004,2,"Trade, transportation, and utilities",25309,585,1075,1050,557,442,high_turnover,high_growth
2004,3,Construction,6887,151,543,473,173,287,medium_turnover,medium_growth
2004,3,Education and health services,17115,630,496,439,275,146,medium_turnover,high_growth
2004,3,Financial activities,8086,219,223,203,103,68,low_turnover,low_growth
2004,3,Government,21588,380,354,326,144,126,low_turnover,medium_growth
2004,3,Information,3134,75,83,91,47,40,low_turnover,low_growth
2004,3,Leisure and hospitality,12425,443,913,882,517,349,high_turnover,medium_growth
2004,3,Manufacturing,14287,231,391,390,186,168,medium_turnover,low_growth
2004,3,Mining and logging,584,9,23,16,7,6,low_turnover,low_growth
2004,3,Other services,5418,176,214,200,137,54,low_turnover,low_growth
2004,3,Professional and business services,16236,570,804,792,385,362,high_turnover,high_growth
2004,3,Retail trade,15024.8,399,815,801,452,294,high_turnover,high_growth
2004,3,Total private,109554,3112,4873,4632,2429,1926,high_turnover,high_growth
2004,3,"Trade, transportation, and utilities",25382,608,1183,1146,599,445,high_turnover,high_growth
2004,4,Construction,6901,180,457,424,170,239,medium_turnover,medium_growth
2004,4,Education and health services,17150,635,486,456,297,132,medium_turnover,high_growth
2004,4,Financial activities,8097,267,227,233,148,53,low_turnover,low_growth
2004,4,Government,21614,367,325,290,146,98,low_turnover,medium_growth
2004,4,Information,3131,91,81,93,51,33,low_turnover,low_growth
2004,4,Leisure and hospitality,12435,410,886,860,490,340,high_turnover,medium_growth
2004,4,Manufacturing,14315,293,407,373,192,151,medium_turnover,medium_growth
2004,4,Mining and logging,586,11,24,21,10,7,low_turnover,low_growth
2004,4,Other services,5419,131,213,215,128,81,low_turnover,low_growth
2004,4,Professional and business services,16346,624,857,766,320,403,high_turnover,high_growth
2004,4,Retail trade,15046.4,402,852,818,456,325,high_turnover,high_growth
2004,4,Total private,109797,3249,4827,4584,2395,1916,high_turnover,high_growth
2004,4,"Trade, transportation, and utilities",25417,607,1188,1143,590,478,high_turnover,high_growth
2004,5,Construction,6948,177,464,415,155,249,medium_turnover,medium_growth
2004,5,Education and health services,17185,638,474,446,272,134,medium_turnover,high_growth
2004,5,Financial activities,8115,250,242,208,145,45,low_turnover,low_growth
2004,5,Government,21614,374,300,306,145,101,low_turnover,medium_growth
2004,5,Information,3134,91,78,76,35,37,low_turnover,low_growth
2004,5,Leisure and hospitality,12481,429,899,848,521,293,high_turnover,medium_growth
2004,5,Manufacturing,14342,300,392,370,174,164,low_turnover,medium_growth
2004,5,Mining and logging,591,7,22,19,7,10,low_turnover,low_growth
2004,5,Other services,5418,165,207,217,130,68,low_turnover,low_growth
2004,5,Professional and business services,16419,676,806,757,312,393,high_turnover,high_growth
2004,5,Retail trade,15062.4,435,762,702,381,270,high_turnover,high_growth
2004,5,Total private,110080,3384,4676,4379,2282,1816,high_turnover,high_growth
2004,5,"Trade, transportation, and utilities",25447,650,1092,1023,530,423,high_turnover,high_growth
2004,6,Construction,6962,122,484,457,195,250,high_turnover,medium_growth
2004,6,Education and health services,17200,532,440,438,271,135,medium_turnover,high_growth
2004,6,Financial activities,8116,214,266,264,162,70,low_turnover,low_growth
2004,6,Government,21601,353,293,313,145,113,low_turnover,medium_growth
2004,6,Information,3135,79,99,98,50,44,low_turnover,low_growth
2004,6,Leisure and hospitality,12495,466,875,865,502,340,high_turnover,medium_growth
2004,6,Manufacturing,14332,272,382,375,192,152,medium_turnover,medium_growth
2004,6,Mining and logging,591,10,20,19,10,6,low_turnover,low_growth
2004,6,Other services,5420,94,202,193,138,48,low_turnover,low_growth
2004,6,Professional and business services,16451,584,868,835,404,369,high_turnover,high_growth
2004,6,Retail trade,15087.6,395,742,717,440,221,high_turnover,high_growth
2004,6,Total private,110192,2993,4716,4576,2522,1764,high_turnover,high_growth
2004,6,"Trade, transportation, and utilities",25490,620,1080,1032,600,350,high_turnover,high_growth
2004,7,Construction,6977,141,408,407,147,244,medium_turnover,medium_growth
2004,7,Education and health services,17234,616,473,434,302,103,medium_turnover,high_growth
2004,7,Financial activities,8099,291,227,257,183,50,low_turnover,low_growth
2004,7,Government,21606,337,305,304,138,109,low_turnover,medium_growth
